Ano;Instituição;Estrutura com Matrícula;Modalidade de Ensino;Tipo de Curso;Tipo de Oferta;Nome do Curso;Turno do Curso;Situação;Fluxo Escolar;FluxoRetido;Matrículas
2017;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Licenciatura;Não se aplica;Licenciatura em Informática;Não se aplica;Em curso;Em curso;Em fluxo;418
2017;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Licenciatura;Não se aplica;Licenciatura em Informática;Não se aplica;Em curso;Em curso;Retido;26
2017;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Licenciatura;Não se aplica;Licenciatura em Informática;Não se aplica;Evadidos;Cancelada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Licenciatura;Não se aplica;Licenciatura em Informática;Não se aplica;Evadidos;Desligada;Em fluxo;206
2017;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Licenciatura;Não se aplica;Licenciatura em Informática;Não se aplica;Evadidos;Reprovado;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Licenciatura;Não se aplica;Licenciatura em Informática;Não se aplica;Evadidos;Transf. externa;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Qualificação Profissional (FIC);Não se aplica;Qualificação Profissional - Desenvolvimento Educacional e Social;Noturno;Concluintes;Concluída;Em fluxo;90
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Qualificação Profissional (FIC);Não se aplica;Qualificação Profissional - Desenvolvimento Educacional e Social;Noturno;Concluintes;Integralizada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Qualificação Profissional (FIC);Não se aplica;Qualificação Profissional - Desenvolvimento Educacional e Social;Noturno;Em curso;Em curso;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Qualificação Profissional (FIC);Não se aplica;Qualificação Profissional - Desenvolvimento Educacional e Social;Noturno;Em curso;Em curso;Retido;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Qualificação Profissional (FIC);Não se aplica;Qualificação Profissional - Desenvolvimento Educacional e Social;Noturno;Evadidos;Cancelada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Qualificação Profissional (FIC);Não se aplica;Qualificação Profissional - Desenvolvimento Educacional e Social;Noturno;Evadidos;Desligada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Qualificação Profissional (FIC);Não se aplica;Qualificação Profissional - Desenvolvimento Educacional e Social;Noturno;Evadidos;Reprovado;Em fluxo;138
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Qualificação Profissional (FIC);Não se aplica;Qualificação Profissional - Desenvolvimento Educacional e Social;Noturno;Evadidos;Transf. externa;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Concluintes;Concluída;Em fluxo;27
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Concluintes;Integralizada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Em curso;Em curso;Em fluxo;72
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Em curso;Em curso;Retido;47
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Evadidos;Cancelada;Em fluxo;1
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Evadidos;Desligada;Em fluxo;61
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Evadidos;Reprovado;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Evadidos;Transf. externa;Em fluxo;1
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Concluintes;Concluída;Em fluxo;3
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Concluintes;Integralizada;Em fluxo;9
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Em curso;Em curso;Em fluxo;70
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Em curso;Em curso;Retido;15
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Evadidos;Cancelada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Evadidos;Desligada;Em fluxo;58
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Evadidos;Reprovado;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Evadidos;Transf. externa;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Concluintes;Concluída;Em fluxo;26
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Concluintes;Integralizada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Em curso;Em curso;Em fluxo;68
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Em curso;Em curso;Retido;42
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Evadidos;Cancelada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Evadidos;Desligada;Em fluxo;71
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Evadidos;Reprovado;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Evadidos;Transf. externa;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Concluintes;Concluída;Em fluxo;18
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Concluintes;Integralizada;Em fluxo;4
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Em curso;Em curso;Em fluxo;35
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Em curso;Em curso;Retido;5
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Evadidos;Cancelada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Evadidos;Desligada;Em fluxo;5
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Evadidos;Reprovado;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Evadidos;Transf. externa;Em fluxo;5
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Concluintes;Concluída;Em fluxo;10
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Concluintes;Integralizada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Em curso;Em curso;Em fluxo;73
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Em curso;Em curso;Retido;3
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Evadidos;Cancelada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Evadidos;Desligada;Em fluxo;2
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Evadidos;Reprovado;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Evadidos;Transf. externa;Em fluxo;3
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Concluintes;Concluída;Em fluxo;14
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Concluintes;Integralizada;Em fluxo;2
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Em curso;Em curso;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Em curso;Em curso;Retido;6
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Evadidos;Cancelada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Evadidos;Desligada;Em fluxo;4
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Evadidos;Reprovado;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Evadidos;Transf. externa;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Concluintes;Concluída;Em fluxo;4
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Concluintes;Integralizada;Em fluxo;1
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Em curso;Em curso;Em fluxo;112
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Em curso;Em curso;Retido;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Evadidos;Cancelada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Evadidos;Desligada;Em fluxo;6
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Evadidos;Reprovado;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Evadidos;Transf. externa;Em fluxo;5
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Concluintes;Concluída;Em fluxo;6
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Concluintes;Integralizada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Em curso;Em curso;Em fluxo;109
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Em curso;Em curso;Retido;14
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Evadidos;Cancelada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Evadidos;Desligada;Em fluxo;14
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Evadidos;Reprovado;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Evadidos;Transf. externa;Em fluxo;3
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Concluintes;Concluída;Em fluxo;38
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Concluintes;Integralizada;Em fluxo;1
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Em curso;Em curso;Em fluxo;116
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Em curso;Em curso;Retido;33
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Evadidos;Cancelada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Evadidos;Desligada;Em fluxo;24
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Evadidos;Reprovado;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Evadidos;Transf. externa;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Concluintes;Concluída;Em fluxo;7
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Concluintes;Integralizada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Em curso;Em curso;Em fluxo;124
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Em curso;Em curso;Retido;7
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Evadidos;Cancelada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Evadidos;Desligada;Em fluxo;30
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Evadidos;Reprovado;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Evadidos;Transf. externa;Em fluxo;3
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Concluintes;Concluída;Em fluxo;23
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Concluintes;Integralizada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Em curso;Em curso;Em fluxo;78
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Em curso;Em curso;Retido;17
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Evadidos;Cancelada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Evadidos;Desligada;Em fluxo;54
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Evadidos;Reprovado;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Evadidos;Transf. externa;Em fluxo;1
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Concluintes;Concluída;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Concluintes;Integralizada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Em curso;Em curso;Em fluxo;20
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Em curso;Em curso;Retido;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Evadidos;Cancelada;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Evadidos;Desligada;Em fluxo;1
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Evadidos;Reprovado;Em fluxo;
2017;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Evadidos;Transf. externa;Em fluxo;
